ID,year,wave,state,area,juristiction,depth.allowed,species,start.date,end.date,daily.closures,bag.limit,agg.bag.limit,agg.bag.limit.wt,boat.limit,poss.limit,bonus.limit,min.size,min.size2,max.size,max.size2,bag.above.max,bag.above.max.size2,bag.below.min,mode,gear.restriction,other,Comments,imputed,annual.bonus
,2005,5,DE,9999,1,9999,Red_Drum,09/01/05,10/31/05,,5,9999,9999,,5,,20,,27,,1,,0,0,0,0,,0,
,2005,6,DE,9999,1,9999,Red_Drum,11/01/05,12/31/05,,5,9999,9999,,5,,20,,27,,1,,0,0,0,0,,0,
,2006,1,DE,9999,1,9999,Red_Drum,01/01/06,02/28/06,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2006,2,DE,9999,1,9999,Red_Drum,03/01/06,04/30/06,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2006,3,DE,9999,1,9999,Red_Drum,05/01/06,06/30/06,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2006,4,DE,9999,1,9999,Red_Drum,07/01/06,08/31/06,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2006,5,DE,9999,1,9999,Red_Drum,09/01/06,10/31/06,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2006,6,DE,9999,1,9999,Red_Drum,11/01/06,12/31/06,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2007,1,DE,9999,1,9999,Red_Drum,01/01/07,02/28/07,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2007,2,DE,9999,1,9999,Red_Drum,03/01/07,04/30/07,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2007,3,DE,9999,1,9999,Red_Drum,05/01/07,06/30/07,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2007,4,DE,9999,1,9999,Red_Drum,07/01/07,08/31/07,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2007,5,DE,9999,1,9999,Red_Drum,09/01/07,10/31/07,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2007,6,DE,9999,1,9999,Red_Drum,11/01/07,12/31/07,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2008,1,DE,9999,1,9999,Red_Drum,01/01/08,02/29/08,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2008,2,DE,9999,1,9999,Red_Drum,03/01/08,04/30/08,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2008,3,DE,9999,1,9999,Red_Drum,05/01/08,06/30/08,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2008,4,DE,9999,1,9999,Red_Drum,07/01/08,08/31/08,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2008,5,DE,9999,1,9999,Red_Drum,09/01/08,10/31/08,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2008,6,DE,9999,1,9999,Red_Drum,11/01/08,12/31/08,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2009,1,DE,9999,1,9999,Red_Drum,01/01/09,02/28/09,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2009,2,DE,9999,1,9999,Red_Drum,03/01/09,04/30/09,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2009,3,DE,9999,1,9999,Red_Drum,05/01/09,06/30/09,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2009,4,DE,9999,1,9999,Red_Drum,07/01/09,08/31/09,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2009,5,DE,9999,1,9999,Red_Drum,09/01/09,10/31/09,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2009,6,DE,9999,1,9999,Red_Drum,11/01/09,12/31/09,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2010,1,DE,9999,1,9999,Red_Drum,01/01/10,02/28/10,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2010,2,DE,9999,1,9999,Red_Drum,03/01/10,04/30/10,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2010,3,DE,9999,1,9999,Red_Drum,05/01/10,06/30/10,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2010,4,DE,9999,1,9999,Red_Drum,07/01/10,08/31/10,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2010,5,DE,9999,1,9999,Red_Drum,09/01/10,10/31/10,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2010,6,DE,9999,1,9999,Red_Drum,11/01/10,12/31/10,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2011,1,DE,9999,1,9999,Red_Drum,01/01/11,02/28/11,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2011,2,DE,9999,1,9999,Red_Drum,03/01/11,04/30/11,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2011,3,DE,9999,1,9999,Red_Drum,05/01/11,06/30/11,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2011,4,DE,9999,1,9999,Red_Drum,07/01/11,08/31/11,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2011,5,DE,9999,1,9999,Red_Drum,09/01/11,10/31/11,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2011,6,DE,9999,1,9999,Red_Drum,11/01/11,12/31/11,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2012,1,DE,9999,1,9999,Red_Drum,01/01/12,02/29/12,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2012,2,DE,9999,1,9999,Red_Drum,03/01/12,04/30/12,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2012,3,DE,9999,1,9999,Red_Drum,05/01/12,06/30/12,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2012,4,DE,9999,1,9999,Red_Drum,07/01/12,08/31/12,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2012,5,DE,9999,1,9999,Red_Drum,09/01/12,10/31/12,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2012,6,DE,9999,1,9999,Red_Drum,11/01/12,12/31/12,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2013,1,DE,9999,1,9999,Red_Drum,01/01/13,02/28/13,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2013,2,DE,9999,1,9999,Red_Drum,03/01/13,04/30/13,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2013,3,DE,9999,1,9999,Red_Drum,05/01/13,06/30/13,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2013,4,DE,9999,1,9999,Red_Drum,07/01/13,08/31/13,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2013,5,DE,9999,1,9999,Red_Drum,09/01/13,10/31/13,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2013,6,DE,9999,1,9999,Red_Drum,11/01/13,12/31/13,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2014,1,DE,9999,1,9999,Red_Drum,01/01/14,02/28/14,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2014,2,DE,9999,1,9999,Red_Drum,03/01/14,04/30/14,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2014,3,DE,9999,1,9999,Red_Drum,05/01/14,06/30/14,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2014,4,DE,9999,1,9999,Red_Drum,07/01/14,08/31/14,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2014,5,DE,9999,1,9999,Red_Drum,09/01/14,10/31/14,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2014,6,DE,9999,1,9999,Red_Drum,11/01/14,12/31/14,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2015,1,DE,9999,1,9999,Red_Drum,01/01/15,02/28/15,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2015,2,DE,9999,1,9999,Red_Drum,03/01/15,04/30/15,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2015,3,DE,9999,1,9999,Red_Drum,05/01/15,06/30/15,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2015,4,DE,9999,1,9999,Red_Drum,07/01/15,08/31/15,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2015,5,DE,9999,1,9999,Red_Drum,09/01/15,10/31/15,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2015,6,DE,9999,1,9999,Red_Drum,11/01/15,12/31/15,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2016,1,DE,9999,1,9999,Red_Drum,01/01/16,02/29/16,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2016,2,DE,9999,1,9999,Red_Drum,03/01/16,04/30/16,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2016,3,DE,9999,1,9999,Red_Drum,05/01/16,06/30/16,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2016,4,DE,9999,1,9999,Red_Drum,07/01/16,08/31/16,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2016,5,DE,9999,1,9999,Red_Drum,09/01/16,10/31/16,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2016,6,DE,9999,1,9999,Red_Drum,11/01/16,12/31/16,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2017,1,DE,9999,1,9999,Red_Drum,01/01/17,02/28/17,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2017,2,DE,9999,1,9999,Red_Drum,03/01/17,04/30/17,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2017,3,DE,9999,1,9999,Red_Drum,05/01/17,06/30/17,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2017,4,DE,9999,1,9999,Red_Drum,07/01/17,08/31/17,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2017,5,DE,9999,1,9999,Red_Drum,09/01/17,10/31/17,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2017,6,DE,9999,1,9999,Red_Drum,11/01/17,12/31/17,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2018,1,DE,9999,1,9999,Red_Drum,01/01/18,02/28/18,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2018,2,DE,9999,1,9999,Red_Drum,03/01/18,04/30/18,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2018,3,DE,9999,1,9999,Red_Drum,05/01/18,06/30/18,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2018,4,DE,9999,1,9999,Red_Drum,07/01/18,08/31/18,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2018,5,DE,9999,1,9999,Red_Drum,09/01/18,10/31/18,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,2018,6,DE,9999,1,9999,Red_Drum,11/01/18,12/31/18,,5,9999,9999,,9999,,20,,27,,0,,0,0,0,0,,0,
,1996,1,MD,9999,1,9999,Red_Drum,01/01/96,02/29/96,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1996,2,MD,9999,1,9999,Red_Drum,03/01/96,04/30/96,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1996,3,MD,9999,1,9999,Red_Drum,05/01/96,06/30/96,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1996,4,MD,9999,1,9999,Red_Drum,07/01/96,08/31/96,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1996,5,MD,9999,1,9999,Red_Drum,09/01/96,10/31/96,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1996,6,MD,9999,1,9999,Red_Drum,11/01/96,12/31/96,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1997,1,MD,9999,1,9999,Red_Drum,01/01/97,02/28/97,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1997,2,MD,9999,1,9999,Red_Drum,03/01/97,04/30/97,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1997,3,MD,9999,1,9999,Red_Drum,05/01/97,06/30/97,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1997,4,MD,9999,1,9999,Red_Drum,07/01/97,08/31/97,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1997,5,MD,9999,1,9999,Red_Drum,09/01/97,10/31/97,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1997,6,MD,9999,1,9999,Red_Drum,11/01/97,12/31/97,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1998,1,MD,9999,1,9999,Red_Drum,01/01/98,02/28/98,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1998,2,MD,9999,1,9999,Red_Drum,03/01/98,04/30/98,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1998,3,MD,9999,1,9999,Red_Drum,05/01/98,06/30/98,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1998,4,MD,9999,1,9999,Red_Drum,07/01/98,08/31/98,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1998,5,MD,9999,1,9999,Red_Drum,09/01/98,10/31/98,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1998,6,MD,9999,1,9999,Red_Drum,11/01/98,12/31/98,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1999,1,MD,9999,1,9999,Red_Drum,01/01/99,02/28/99,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1999,2,MD,9999,1,9999,Red_Drum,03/01/99,04/30/99,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1999,3,MD,9999,1,9999,Red_Drum,05/01/99,06/30/99,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1999,4,MD,9999,1,9999,Red_Drum,07/01/99,08/31/99,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1999,5,MD,9999,1,9999,Red_Drum,09/01/99,10/31/99,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,1999,6,MD,9999,1,9999,Red_Drum,11/01/99,12/31/99,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2000,1,MD,9999,1,9999,Red_Drum,01/01/00,02/29/00,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2000,2,MD,9999,1,9999,Red_Drum,03/01/00,04/30/00,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2000,3,MD,9999,1,9999,Red_Drum,05/01/00,06/30/00,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2000,4,MD,9999,1,9999,Red_Drum,07/01/00,08/31/00,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2000,5,MD,9999,1,9999,Red_Drum,09/01/00,10/31/00,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2000,6,MD,9999,1,9999,Red_Drum,11/01/00,12/31/00,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2001,1,MD,9999,1,9999,Red_Drum,01/01/01,02/28/01,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2001,2,MD,9999,1,9999,Red_Drum,03/01/01,04/30/01,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2001,3,MD,9999,1,9999,Red_Drum,05/01/01,06/30/01,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2001,4,MD,9999,1,9999,Red_Drum,07/01/01,08/31/01,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2001,5,MD,9999,1,9999,Red_Drum,09/01/01,10/31/01,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2001,6,MD,9999,1,9999,Red_Drum,11/01/01,12/31/01,,5,9999,9999,,9999,,18,,27,,1,,0,0,0,0,,0,
,2002,1,MD,9999,1,9999,Red_Drum,01/01/02,02/28/02,,5,9999,9999,,9999,,18,,25,,0,,0,0,0,0,,0,
,2002,2,MD,9999,1,9999,Red_Drum,03/01/02,04/30/02,,5,9999,9999,,9999,,18,,25,,0,,0,0,0,0,,0,
,2002,3,MD,9999,1,9999,Red_Drum,05/01/02,06/30/02,,5,9999,9999,,9999,,18,,25,,0,,0,0,0,0,,0,
,2002,4,MD,9999,1,9999,Red_Drum,07/01/02,08/31/02,,5,9999,9999,,9999,,18,,25,,0,,0,0,0,0,,0,
,2002,5,MD,9999,1,9999,Red_Drum,09/01/02,10/31/02,,5,9999,9999,,9999,,18,,25,,0,,0,0,0,0,,0,
,2002,6,MD,9999,1,9999,Red_Drum,11/01/02,12/31/02,,5,9999,9999,,9999,,18,,25,,0,,0,0,0,0,,0,
,2003,1,MD,9999,1,9999,Red_Drum,01/01/03,02/28/03,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2003,2,MD,9999,1,9999,Red_Drum,03/01/03,04/30/03,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2003,3,MD,9999,1,9999,Red_Drum,05/01/03,06/30/03,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2003,4,MD,9999,1,9999,Red_Drum,07/01/03,08/31/03,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2003,5,MD,9999,1,9999,Red_Drum,09/01/03,10/31/03,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2003,6,MD,9999,1,9999,Red_Drum,11/01/03,12/31/03,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2004,1,MD,9999,1,9999,Red_Drum,01/01/04,02/29/04,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2004,2,MD,9999,1,9999,Red_Drum,03/01/04,04/30/04,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2004,3,MD,9999,1,9999,Red_Drum,05/01/04,06/30/04,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2004,4,MD,9999,1,9999,Red_Drum,07/01/04,08/31/04,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2004,5,MD,9999,1,9999,Red_Drum,09/01/04,10/31/04,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2004,6,MD,9999,1,9999,Red_Drum,11/01/04,12/31/04,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2005,1,MD,9999,1,9999,Red_Drum,01/01/05,02/28/05,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2005,2,MD,9999,1,9999,Red_Drum,03/01/05,04/30/05,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2005,3,MD,9999,1,9999,Red_Drum,05/01/05,06/30/05,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2005,4,MD,9999,1,9999,Red_Drum,07/01/05,08/31/05,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2005,5,MD,9999,1,9999,Red_Drum,09/01/05,10/31/05,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2005,6,MD,9999,1,9999,Red_Drum,11/01/05,12/31/05,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2006,1,MD,9999,1,9999,Red_Drum,01/01/06,02/28/06,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2006,2,MD,9999,1,9999,Red_Drum,03/01/06,04/30/06,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2006,3,MD,9999,1,9999,Red_Drum,05/01/06,06/30/06,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2006,4,MD,9999,1,9999,Red_Drum,07/01/06,08/31/06,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2006,5,MD,9999,1,9999,Red_Drum,09/01/06,10/31/06,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2006,6,MD,9999,1,9999,Red_Drum,11/01/06,12/31/06,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2007,1,MD,9999,1,9999,Red_Drum,01/01/07,02/28/07,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2007,2,MD,9999,1,9999,Red_Drum,03/01/07,04/30/07,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2007,3,MD,9999,1,9999,Red_Drum,05/01/07,06/30/07,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2007,4,MD,9999,1,9999,Red_Drum,07/01/07,08/31/07,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2007,5,MD,9999,1,9999,Red_Drum,09/01/07,10/31/07,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2007,6,MD,9999,1,9999,Red_Drum,11/01/07,12/31/07,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2008,1,MD,9999,1,9999,Red_Drum,01/01/08,02/29/08,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2008,2,MD,9999,1,9999,Red_Drum,03/01/08,04/30/08,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2008,3,MD,9999,1,9999,Red_Drum,05/01/08,06/30/08,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2008,4,MD,9999,1,9999,Red_Drum,07/01/08,08/31/08,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2008,5,MD,9999,1,9999,Red_Drum,09/01/08,10/31/08,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2008,6,MD,9999,1,9999,Red_Drum,11/01/08,12/31/08,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2009,1,MD,9999,1,9999,Red_Drum,01/01/09,02/28/09,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2009,2,MD,9999,1,9999,Red_Drum,03/01/09,04/30/09,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2009,3,MD,9999,1,9999,Red_Drum,05/01/09,06/30/09,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2009,4,MD,9999,1,9999,Red_Drum,07/01/09,08/31/09,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2009,5,MD,9999,1,9999,Red_Drum,09/01/09,10/31/09,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2009,6,MD,9999,1,9999,Red_Drum,11/01/09,12/31/09,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2010,1,MD,9999,1,9999,Red_Drum,01/01/10,02/28/10,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2010,2,MD,9999,1,9999,Red_Drum,03/01/10,04/30/10,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2010,3,MD,9999,1,9999,Red_Drum,05/01/10,06/30/10,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2010,4,MD,9999,1,9999,Red_Drum,07/01/10,08/31/10,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2010,5,MD,9999,1,9999,Red_Drum,09/01/10,10/31/10,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2010,6,MD,9999,1,9999,Red_Drum,11/01/10,12/31/10,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2011,1,MD,9999,1,9999,Red_Drum,01/01/11,02/28/11,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2011,2,MD,9999,1,9999,Red_Drum,03/01/11,04/30/11,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2011,3,MD,9999,1,9999,Red_Drum,05/01/11,06/30/11,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2011,4,MD,9999,1,9999,Red_Drum,07/01/11,08/31/11,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2011,5,MD,9999,1,9999,Red_Drum,09/01/11,10/31/11,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2011,6,MD,9999,1,9999,Red_Drum,11/01/11,12/31/11,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2012,1,MD,9999,1,9999,Red_Drum,01/01/12,02/29/12,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2012,2,MD,9999,1,9999,Red_Drum,03/01/12,04/30/12,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2012,3,MD,9999,1,9999,Red_Drum,05/01/12,06/30/12,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2012,4,MD,9999,1,9999,Red_Drum,07/01/12,08/31/12,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2012,5,MD,9999,1,9999,Red_Drum,09/01/12,10/31/12,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2012,6,MD,9999,1,9999,Red_Drum,11/01/12,12/31/12,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2013,1,MD,9999,1,9999,Red_Drum,01/01/13,02/28/13,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2013,2,MD,9999,1,9999,Red_Drum,03/01/13,04/30/13,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2013,3,MD,9999,1,9999,Red_Drum,05/01/13,06/30/13,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2013,4,MD,9999,1,9999,Red_Drum,07/01/13,08/31/13,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2013,5,MD,9999,1,9999,Red_Drum,09/01/13,10/31/13,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2013,6,MD,9999,1,9999,Red_Drum,11/01/13,12/31/13,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2014,1,MD,9999,1,9999,Red_Drum,01/01/14,02/28/14,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2014,2,MD,9999,1,9999,Red_Drum,03/01/14,04/30/14,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2014,3,MD,9999,1,9999,Red_Drum,05/01/14,06/30/14,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2014,4,MD,9999,1,9999,Red_Drum,07/01/14,08/31/14,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2014,5,MD,9999,1,9999,Red_Drum,09/01/14,10/31/14,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2014,6,MD,9999,1,9999,Red_Drum,11/01/14,12/31/14,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
,2015,1,MD,9999,1,9999,Red_Drum,01/01/15,02/28/15,,1,9999,9999,,9999,,18,,27,,0,,0,0,0,0,,0,
